City,Location,lat,lon,pollutant,source,unit,value,time,country
ΑΤΤΙΚΗ,GR0035A,38.06963348,23.77688599,O3,EEA Greece,µg/m³,56,2024-01-30T00:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0019A,40.578917,22.959303,NO2,EEA Greece,µg/m³,52,2024-01-30T00:30:00+05:30,Greece
ΑΤΤΙΚΗ,GR0030A,37.9432869,23.64751053,NO2,EEA Greece,µg/m³,60,2024-01-30T00:30:00+05:30,Greece
ΔΥΤΙΚΗ ΕΛΛΑΔΑ,GR0048A,38.24597549,21.73589706,NO2,EEA Greece,µg/m³,45,2024-01-30T00:30:00+05:30,Greece
ΑΤΤΙΚΗ,GR0030A,37.9432869,23.64751053,O3,EEA Greece,µg/m³,20,2024-01-30T00:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0045A,40.739842,22.876231,NO2,EEA Greece,µg/m³,1,2024-01-30T00:30:00+05:30,Greece
ΑΤΤΙΚΗ,GR0032A,37.99945831,23.73304749,NO2,EEA Greece,µg/m³,52,2024-01-30T00:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0046A,40.65784454,22.80236626,NO2,EEA Greece,µg/m³,12,2024-01-30T00:30:00+05:30,Greece
ΑΤΤΙΚΗ,GR0030A,37.9432869,23.64751053,PM2.5,EEA Greece,µg/m³,7,2024-01-30T00:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0045A,40.739842,22.876231,O3,EEA Greece,µg/m³,55,2024-01-30T00:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0019A,40.578917,22.959303,O3,EEA Greece,µg/m³,20,2024-01-30T00:30:00+05:30,Greece
ΔΥΤΙΚΗ ΕΛΛΑΔΑ,GR0048A,38.24597549,21.73589706,PM2.5,EEA Greece,µg/m³,9,2024-01-30T00:30:00+05:30,Greece
ΑΤΤΙΚΗ,GR0032A,37.99945831,23.73304749,O3,EEA Greece,µg/m³,7,2024-01-30T00:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0046A,40.65784454,22.80236626,O3,EEA Greece,µg/m³,34,2024-01-30T00:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0018A,40.6337738, 22.945287699999998,PM2.5,EEA Greece,µg/m³,20,2024-01-29T23:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0018A,40.6337738, 22.945287699999998,O3,EEA Greece,µg/m³,7,2024-01-29T23:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0018A,40.6337738, 22.945287699999998,NO2,EEA Greece,µg/m³,68,2024-01-29T23:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0020A,40.67354965,22.89343834,O3,EEA Greece,µg/m³,48,2024-01-29T16:30:00+05:30,Greece
ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0020A,40.67354965,22.89343834,NO2,EEA Greece,µg/m³,18,2024-01-29T16:30:00+05:30,Greece
ΔΥΤΙΚΗ ΕΛΛΑΔΑ,GR0008A,38.25309753,21.73843002,NO2,EEA Greece,µg/m³,50,2024-01-01T03:30:00+05:30,Greece
monitoring network of Athens,NET-GR016A,38.07674099999999,23.697781,NO2,EEA Greece,µg/m³,1,2023-01-11T22:30:00+05:30,Greece
,Islington,51.54654025913672,-0.090745242,PM2.5,airgradient,µg/m³,52.92261887,2024-03-11T14:30:00+05:30,United Kingdom
,Dame Emily Park,51.44276,-2.60125,PM2.5,airgradient,µg/m³,42.59449387,2024-03-11T14:30:00+05:30,United Kingdom
,University of the Arts London,51.47230908118687,-0.086006239,PM2.5,airgradient,µg/m³,55.39355151,2024-03-11T14:30:00+05:30,United Kingdom
Plymouth,Plymouth Centre,50.37167,-4.142361,NO2,DEFRA,µg/m³,40,2024-03-11T13:30:00+05:30,United Kingdom
Eastbourne,Eastbourne,50.805778,0.271611,O3,DEFRA,µg/m³,28,2024-03-11T13:30:00+05:30,United Kingdom
York,York Fishergate,53.951889,-1.075861,NO2,DEFRA,µg/m³,42,2024-03-11T13:30:00+05:30,United Kingdom
West Midlands,Birmingham A4540 Roadside,52.47609,-1.875024,O3,DEFRA,µg/m³,44,2024-03-11T13:30:00+05:30,United Kingdom
London,London Harlington,51.48879,-0.441614,O3,DEFRA,µg/m³,42,2024-03-11T13:30:00+05:30,United Kingdom
Port Talbot,Port Talbot Margam,51.58395,-3.770822,PM2.5,DEFRA,µg/m³,9,2024-03-11T13:30:00+05:30,United Kingdom
Leeds,Leeds Headingley Kerbside,53.819972,-1.576361,PM2.5,DEFRA,µg/m³,25,2024-03-11T13:30:00+05:30,United Kingdom
Manchester,Manchester Piccadilly,53.48152,-2.237881,PM2.5,DEFRA,µg/m³,21,2024-03-11T13:30:00+05:30,United Kingdom
Cardiff,Cardiff Centre,51.48178,-3.17625,PM2.5,DEFRA,µg/m³,14,2024-03-11T13:30:00+05:30,United Kingdom
Port Talbot,Port Talbot Margam,51.58395,-3.770822,NO2,DEFRA,µg/m³,28,2024-03-11T13:30:00+05:30,United Kingdom
Newcastle,Newcastle Centre,54.97825,-1.610528,O3,DEFRA,µg/m³,60,2024-03-11T13:30:00+05:30,United Kingdom
Honiton,Honiton,50.79228700000001,-3.196702,PM2.5,DEFRA,µg/m³,4,2024-03-11T13:30:00+05:30,United Kingdom
London,London Bloomsbury,51.52229,-0.125889,O3,DEFRA,µg/m³,23,2024-03-11T13:30:00+05:30,United Kingdom
Eastbourne,Eastbourne,50.805778,0.271611,PM2.5,DEFRA,µg/m³,9,2024-03-11T13:30:00+05:30,United Kingdom
London,Southend-on-Sea,51.544206,0.678408,PM2.5,DEFRA,µg/m³,28,2024-03-11T13:30:00+05:30,United Kingdom
Rochester,Rochester Stoke,51.45617,0.634889,NO2,DEFRA,µg/m³,10,2024-03-11T13:30:00+05:30,United Kingdom
Blackburn,Blackburn Accrington Road,53.747751,-2.452724,NO2,DEFRA,µg/m³,11,2024-03-11T13:30:00+05:30,United Kingdom
Stockton-on-Tees,Stockton-on-Tees A1305 Roadside,54.565819,-1.3159,PM2.5,DEFRA,µg/m³,25,2024-03-11T13:30:00+05:30,United Kingdom
High Muffles,High Muffles,54.334944,-0.80855,PM2.5,DEFRA,µg/m³,20,2024-03-11T13:30:00+05:30,United Kingdom
Stockbridge,Chilbolton Observatory,51.149617,-1.438228,NO2,DEFRA,µg/m³,6,2024-03-11T13:30:00+05:30,United Kingdom
Manchester,Manchester Sharston,53.371306,-2.239218,NO2,DEFRA,µg/m³,13,2024-03-11T13:30:00+05:30,United Kingdom
Oxford,Oxford St Ebbes,51.744806000000004,-1.260278,PM2.5,DEFRA,µg/m³,16,2024-03-11T13:30:00+05:30,United Kingdom
Sunderland,Sunderland Silksworth,54.88361,-1.406878,PM2.5,DEFRA,µg/m³,27,2024-03-11T13:30:00+05:30,United Kingdom
Sunderland,Sunderland Silksworth,54.88361,-1.406878,NO2,DEFRA,µg/m³,15,2024-03-11T13:30:00+05:30,United Kingdom
London,London Westminster,51.49467,-0.131931,O3,DEFRA,µg/m³,35,2024-03-11T13:30:00+05:30,United Kingdom
Southampton,Southampton Centre,50.90814,-1.395778,PM2.5,DEFRA,µg/m³,10,2024-03-11T13:30:00+05:30,United Kingdom
Middlesbrough,Middlesbrough,54.56929699999999,-1.220874,O3,DEFRA,µg/m³,56,2024-03-11T13:30:00+05:30,United Kingdom
Sunderland,Sunderland Wessington Way,54.91839,-1.408391,NO2,DEFRA,µg/m³,11,2024-03-11T13:30:00+05:30,United Kingdom
Peebles,Peebles,55.657472,-3.196527,NO2,DEFRA,µg/m³,3,2024-03-11T13:30:00+05:30,United Kingdom
Grangemouth,Grangemouth,56.010319,-3.704399,NO2,DEFRA,µg/m³,10,2024-03-11T13:30:00+05:30,United Kingdom
Armagh,Armagh Roadside,54.353728,-6.654558,NO2,DEFRA,µg/m³,32,2024-03-11T13:30:00+05:30,United Kingdom
Narberth,Narberth,51.781784,-4.691462,NO2,DEFRA,µg/m³,22,2024-03-11T13:30:00+05:30,United Kingdom
Sandy,Sandy Roadside,52.132417,-0.300306,NO2,DEFRA,µg/m³,24,2024-03-11T13:30:00+05:30,United Kingdom
Norwich,Norwich Lakenfields,52.614193,1.301976,PM2.5,DEFRA,µg/m³,36,2024-03-11T13:30:00+05:30,United Kingdom
Liverpool,Liverpool Speke,53.34633,-2.844333,O3,DEFRA,µg/m³,45,2024-03-11T13:30:00+05:30,United Kingdom
London,London Westminster,51.49467,-0.131931,PM2.5,DEFRA,µg/m³,23,2024-03-11T13:30:00+05:30,United Kingdom
Wicken Fen,Wicken Fen,52.298500000000004,0.290917,O3,DEFRA,µg/m³,43,2024-03-11T13:30:00+05:30,United Kingdom
Belfast,Belfast Stockman's Lane,54.572586,-5.974944,NO2,DEFRA,µg/m³,55,2024-03-11T13:30:00+05:30,United Kingdom
Brighton,Brighton Preston Park,50.840836,-0.147572,PM2.5,DEFRA,µg/m³,12,2024-03-11T13:30:00+05:30,United Kingdom
Yorkshire,Hull Holderness Road,53.758971,-0.305749,NO2,DEFRA,µg/m³,19,2024-03-11T13:30:00+05:30,United Kingdom
Plymouth,Plymouth Centre,50.37167,-4.142361,O3,DEFRA,µg/m³,17,2024-03-11T13:30:00+05:30,United Kingdom
Leeds,Leeds Centre,53.80378,-1.546472,O3,DEFRA,µg/m³,58,2024-03-11T13:30:00+05:30,United Kingdom
Leamington Spa,Leamington Spa,52.28881,-1.533119,O3,DEFRA,µg/m³,54,2024-03-11T13:30:00+05:30,United Kingdom
Leamington Spa,Leamington Spa,52.28881,-1.533119,PM2.5,DEFRA,µg/m³,21,2024-03-11T13:30:00+05:30,United Kingdom
Chatham,Chatham Roadside,51.374264000000004,0.54797,NO2,DEFRA,µg/m³,16,2024-03-11T13:30:00+05:30,United Kingdom
Wigan,Wigan Centre,53.54914,-2.638139,NO2,DEFRA,µg/m³,14,2024-03-11T13:30:00+05:30,United Kingdom
Barnsley,Barnsley Gawber,53.56292,-1.510436,NO2,DEFRA,µg/m³,11,2024-03-11T13:30:00+05:30,United Kingdom
Glasgow,Glasgow Great Western Road,55.872038,-4.270936,NO2,DEFRA,µg/m³,12,2024-03-11T13:30:00+05:30,United Kingdom
Leominster,Leominster,52.22174,-2.736665,NO2,DEFRA,µg/m³,9,2024-03-11T13:30:00+05:30,United Kingdom
London,London Marylebone Road,51.52253,-0.154611,O3,DEFRA,µg/m³,33,2024-03-11T13:30:00+05:30,United Kingdom
Stanford-le-Hope,Stanford-le-Hope Roadside,51.518167,0.439548,NO2,DEFRA,µg/m³,22,2024-03-11T13:30:00+05:30,United Kingdom
Sheffield,Sheffield Devonshire Green,53.378622,-1.478096,PM2.5,DEFRA,µg/m³,32,2024-03-11T13:30:00+05:30,United Kingdom
Auchencorth,Auchencorth Moss,55.79216,-3.2429,PM2.5,DEFRA,µg/m³,14,2024-03-11T13:30:00+05:30,United Kingdom
Stoke-on-Trent,Stoke-on-Trent Centre,53.02821,-2.175133,O3,DEFRA,µg/m³,51,2024-03-11T13:30:00+05:30,United Kingdom
York,York Bootham,53.967513,-1.086514,PM2.5,DEFRA,µg/m³,30,2024-03-11T13:30:00+05:30,United Kingdom
Middlesbrough,Middlesbrough,54.56929699999999,-1.220874,PM2.5,DEFRA,µg/m³,21,2024-03-11T13:30:00+05:30,United Kingdom
Edinburgh,Edinburgh St Leonards,55.945589,-3.182186,PM2.5,DEFRA,µg/m³,21,2024-03-11T13:30:00+05:30,United Kingdom
Inverness,Inverness,57.481308,-4.241451,PM2.5,DEFRA,µg/m³,12,2024-03-11T13:30:00+05:30,United Kingdom
Bournemouth,Bournemouth,50.73956999999999,-1.826744,NO2,DEFRA,µg/m³,9,2024-03-11T13:30:00+05:30,United Kingdom
Glasgow,Glasgow Kerbside,55.85917,-4.258889,NO2,DEFRA,µg/m³,68,2024-03-11T13:30:00+05:30,United Kingdom
London,London Hillingdon,51.49633,-0.460861,O3,DEFRA,µg/m³,39,2024-03-11T13:30:00+05:30,United Kingdom
Cambridge,Cambridge Roadside,52.20237,0.124456,NO2,DEFRA,µg/m³,17,2024-03-11T13:30:00+05:30,United Kingdom
Hull,Hull Freetown,53.74878,-0.341222,NO2,DEFRA,µg/m³,21,2024-03-11T13:30:00+05:30,United Kingdom
Saltash,Saltash Callington Road,50.411463,-4.227678,PM2.5,DEFRA,µg/m³,3,2024-03-11T13:30:00+05:30,United Kingdom
London,Southend-on-Sea,51.544206,0.678408,O3,DEFRA,µg/m³,35,2024-03-11T13:30:00+05:30,United Kingdom
Auchencorth,Auchencorth Moss,55.79216,-3.2429,O3,DEFRA,µg/m³,63,2024-03-11T13:30:00+05:30,United Kingdom
South East,Worthing A27 Roadside,50.832947,-0.379916,NO2,DEFRA,µg/m³,39,2024-03-11T13:30:00+05:30,United Kingdom
Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting,NET.IE001,54.066111,-6.883056,O3,EEA Ireland,µg/m³,42.39,2024-03-11T13:30:00+05:30,United Kingdom
Stockton-on-Tees,Stockton-on-Tees Eaglescliffe,54.516667,-1.358547,PM2.5,DEFRA,µg/m³,21,2024-03-11T13:30:00+05:30,United Kingdom
Leeds,Leeds Headingley Kerbside,53.819972,-1.576361,NO2,DEFRA,µg/m³,37,2024-03-11T13:30:00+05:30,United Kingdom
Manchester,Manchester Piccadilly,53.48152,-2.237881,O3,DEFRA,µg/m³,51,2024-03-11T13:30:00+05:30,United Kingdom
Widnes,Widnes Milton Road,53.365391,-2.73168,NO2,DEFRA,µg/m³,26,2024-03-11T13:30:00+05:30,United Kingdom
Aston Hill,Aston Hill,52.50385,-3.034178,O3,DEFRA,µg/m³,56,2024-03-11T13:30:00+05:30,United Kingdom
Stockbridge,Chilbolton Observatory,51.149617,-1.438228,PM2.5,DEFRA,µg/m³,12,2024-03-11T13:30:00+05:30,United Kingdom
London,London Hillingdon,51.49633,-0.460861,NO2,DEFRA,µg/m³,12,2024-03-11T13:30:00+05:30,United Kingdom
Plymouth,Plymouth Centre,50.37167,-4.142361,PM2.5,DEFRA,µg/m³,6,2024-03-11T13:30:00+05:30,United Kingdom
Preston,Preston,53.76559,-2.680353,PM2.5,DEFRA,µg/m³,15,2024-03-11T13:30:00+05:30,United Kingdom
Swansea,Swansea Roadside,51.632696,-3.947374,NO2,DEFRA,µg/m³,41,2024-03-11T13:30:00+05:30,United Kingdom
Scunthorpe,Scunthorpe Town,53.58634,-0.636811,NO2,DEFRA,µg/m³,12,2024-03-11T13:30:00+05:30,United Kingdom
Canterbury,Canterbury,51.27399,1.098061,O3,DEFRA,µg/m³,33,2024-03-11T13:30:00+05:30,United Kingdom
Charlton,Charlton Mackrell,51.05625,-2.68345,NO2,DEFRA,µg/m³,6,2024-03-11T13:30:00+05:30,United Kingdom
London,Thurrock,51.47707,0.317969,PM2.5,DEFRA,µg/m³,28,2024-03-11T13:30:00+05:30,United Kingdom
Narberth,Narberth,51.781784,-4.691462,O3,DEFRA,µg/m³,35,2024-03-11T13:30:00+05:30,United Kingdom
Stockbridge,Chilbolton Observatory,51.149617,-1.438228,O3,DEFRA,µg/m³,40,2024-03-11T13:30:00+05:30,United Kingdom
Glazebury,Glazebury,53.46008,-2.472056,PM2.5,DEFRA,µg/m³,16,2024-03-11T13:30:00+05:30,United Kingdom
Cardiff,Cardiff Centre,51.48178,-3.17625,NO2,DEFRA,µg/m³,21,2024-03-11T13:30:00+05:30,United Kingdom
South East,Worthing A27 Roadside,50.832947,-0.379916,PM2.5,DEFRA,µg/m³,14,2024-03-11T13:30:00+05:30,United Kingdom
South West,Christchurch Barrack Road,50.735454,-1.780888,PM2.5,DEFRA,µg/m³,9,2024-03-11T13:30:00+05:30,United Kingdom
Strath Vaich,Strathvaich,57.734456,-4.776583,O3,DEFRA,µg/m³,64,2024-03-11T13:30:00+05:30,United Kingdom
Inverness,Inverness,57.481308,-4.241451,NO2,DEFRA,µg/m³,20,2024-03-11T13:30:00+05:30,United Kingdom
St Osyth,St Osyth,51.77798,1.049031,O3,DEFRA,µg/m³,47,2024-03-11T13:30:00+05:30,United Kingdom
Leeds,Leeds Centre,53.80378,-1.546472,NO2,DEFRA,µg/m³,18,2024-03-11T13:30:00+05:30,United Kingdom
Liverpool,Wirral Tranmere,53.37287,-3.022722,PM2.5,DEFRA,µg/m³,18,2024-03-11T13:30:00+05:30,United Kingdom
York,York Fishergate,53.951889,-1.075861,PM2.5,DEFRA,µg/m³,25,2024-03-11T13:30:00+05:30,United Kingdom
Chesterfield,Chesterfield Loundsley Green,53.244131,-1.454946,O3,DEFRA,µg/m³,58,2024-03-11T13:30:00+05:30,United Kingdom
Stoke-on-Trent,Stoke-on-Trent Centre,53.02821,-2.175133,NO2,DEFRA,µg/m³,23,2024-03-11T13:30:00+05:30,United Kingdom
London,Southwark A2 Old Kent Road,51.480499,-0.05955,NO2,DEFRA,µg/m³,37,2024-03-11T13:30:00+05:30,United Kingdom
Sibton,Sibton,52.2944,1.463497,PM2.5,DEFRA,µg/m³,31,2024-03-11T13:30:00+05:30,United Kingdom
London,London Haringey Priory Park South,51.584128,-0.125254,NO2,DEFRA,µg/m³,12,2024-03-11T13:30:00+05:30,United Kingdom
Lullington Heath,Lullington Heath,50.7937,0.18125,NO2,DEFRA,µg/m³,8,2024-03-11T13:30:00+05:30,United Kingdom
Hull,Hull Freetown,53.74878,-0.341222,PM2.5,DEFRA,µg/m³,37,2024-03-11T13:30:00+05:30,United Kingdom
Chesterfield,Chesterfield Loundsley Green,53.244131,-1.454946,PM2.5,DEFRA,µg/m³,27,2024-03-11T13:30:00+05:30,United Kingdom
Glasgow,Glasgow Townhead,55.865782,-4.243631,O3,DEFRA,µg/m³,60,2024-03-11T13:30:00+05:30,United Kingdom
London,London Harlington,51.48879,-0.441614,PM2.5,DEFRA,µg/m³,22,2024-03-11T13:30:00+05:30,United Kingdom
York,York Bootham,53.967513,-1.086514,NO2,DEFRA,µg/m³,11,2024-03-11T13:30:00+05:30,United Kingdom
Honiton,Honiton,50.79228700000001,-3.196702,O3,DEFRA,µg/m³,38,2024-03-11T13:30:00+05:30,United Kingdom
Luton,Luton A505 Roadside,51.892293,-0.46211,NO2,DEFRA,µg/m³,30,2024-03-11T13:30:00+05:30,United Kingdom
Sheffield,Sheffield Tinsley,53.41058,-1.396139,NO2,DEFRA,µg/m³,10,2024-03-11T13:30:00+05:30,United Kingdom
Warrington,Warrington,53.38928000000001,-2.615358,PM2.5,DEFRA,µg/m³,14,2024-03-11T13:30:00+05:30,United Kingdom
Cardiff,Cardiff Centre,51.48178,-3.17625,O3,DEFRA,µg/m³,33,2024-03-11T13:30:00+05:30,United Kingdom
Coventry,Coventry Allesley,52.411563,-1.560228,O3,DEFRA,µg/m³,48,2024-03-11T13:30:00+05:30,United Kingdom
Leamington Spa,Leamington Spa,52.28881,-1.533119,NO2,DEFRA,µg/m³,28,2024-03-11T13:30:00+05:30,United Kingdom
South West,Christchurch Barrack Road,50.735454,-1.780888,NO2,DEFRA,µg/m³,24,2024-03-11T13:30:00+05:30,United Kingdom
London,London Harlington,51.48879,-0.441614,NO2,DEFRA,µg/m³,20,2024-03-11T13:30:00+05:30,United Kingdom
Wicken Fen,Wicken Fen,52.298500000000004,0.290917,PM2.5,DEFRA,µg/m³,33,2024-03-11T13:30:00+05:30,United Kingdom
Wigan,Wigan Centre,53.54914,-2.638139,O3,DEFRA,µg/m³,61,2024-03-11T13:30:00+05:30,United Kingdom
Bournemouth,Bournemouth,50.73956999999999,-1.826744,O3,DEFRA,µg/m³,39,2024-03-11T13:30:00+05:30,United Kingdom
London,London Marylebone Road,51.52253,-0.154611,PM2.5,DEFRA,µg/m³,25,2024-03-11T13:30:00+05:30,United Kingdom
Sheffield,Sheffield Tinsley,53.41058,-1.396139,O3,DEFRA,µg/m³,56,2024-03-11T13:30:00+05:30,United Kingdom
Portsmouth,Portsmouth,50.82881,-1.068583,PM2.5,DEFRA,µg/m³,11,2024-03-11T13:30:00+05:30,United Kingdom
Glasgow,Glasgow High Street,55.860936,-4.238214,PM2.5,DEFRA,µg/m³,17,2024-03-11T13:30:00+05:30,United Kingdom
Central Scotland,Greenock A8 Roadside,55.94407900000001,-4.734421,NO2,DEFRA,µg/m³,10,2024-03-11T13:30:00+05:30,United Kingdom
Oldbury,Oldbury Birmingham Road,52.502436,-2.003497,NO2,DEFRA,µg/m³,47,2024-03-11T13:30:00+05:30,United Kingdom
Middlesbrough,Middlesbrough,54.56929699999999,-1.220874,NO2,DEFRA,µg/m³,28,2024-03-11T13:30:00+05:30,United Kingdom
Bournemouth,Bournemouth,50.73956999999999,-1.826744,PM2.5,DEFRA,µg/m³,9,2024-03-11T13:30:00+05:30,United Kingdom
Charlton,Charlton Mackrell,51.05625,-2.68345,PM2.5,DEFRA,µg/m³,8,2024-03-11T13:30:00+05:30,United Kingdom
London,London Bloomsbury,51.52229,-0.125889,PM2.5,DEFRA,µg/m³,24,2024-03-11T13:30:00+05:30,United Kingdom
Hull,Hull Freetown,53.74878,-0.341222,O3,DEFRA,µg/m³,63,2024-03-11T13:30:00+05:30,United Kingdom
Portsmouth,Portsmouth,50.82881,-1.068583,NO2,DEFRA,µg/m³,27,2024-03-11T13:30:00+05:30,United Kingdom
Belfast,Belfast Centre,54.59965,-5.928833,PM2.5,DEFRA,µg/m³,15,2024-03-11T13:30:00+05:30,United Kingdom
Chepstow,Chepstow A48,51.638094,-2.678731,NO2,DEFRA,µg/m³,19,2024-03-11T13:30:00+05:30,United Kingdom
London,London Westminster,51.49467,-0.131931,NO2,DEFRA,µg/m³,23,2024-03-11T13:30:00+05:30,United Kingdom
Wicken Fen,Wicken Fen,52.298500000000004,0.290917,NO2,DEFRA,µg/m³,7,2024-03-11T13:30:00+05:30,United Kingdom
Manchester,Manchester Piccadilly,53.48152,-2.237881,NO2,DEFRA,µg/m³,40,2024-03-11T13:30:00+05:30,United Kingdom
Stockton-on-Tees,Stockton-on-Tees A1305 Roadside,54.565819,-1.3159,NO2,DEFRA,µg/m³,29,2024-03-11T13:30:00+05:30,United Kingdom
Stoke-on-Trent,Stoke-on-Trent A50 Roadside,52.980436,-2.111898,NO2,DEFRA,µg/m³,52,2024-03-11T13:30:00+05:30,United Kingdom
Warrington,Warrington,53.38928000000001,-2.615358,NO2,DEFRA,µg/m³,19,2024-03-11T13:30:00+05:30,United Kingdom
Reading,Reading New Town,51.45309,-0.944067,NO2,DEFRA,µg/m³,11,2024-03-11T13:30:00+05:30,United Kingdom
Derry,Derry Rosemount,55.002818000000005,-7.331179,PM2.5,DEFRA,µg/m³,16,2024-03-11T13:30:00+05:30,United Kingdom
West Midlands,Birmingham A4540 Roadside,52.47609,-1.875024,NO2,DEFRA,µg/m³,41,2024-03-11T13:30:00+05:30,United Kingdom
Bristol,Bristol St Paul's,51.462839,-2.584482,NO2,DEFRA,µg/m³,19,2024-03-11T13:30:00+05:30,United Kingdom
Edinburgh,Edinburgh St Leonards,55.945589,-3.182186,O3,DEFRA,µg/m³,65,2024-03-11T13:30:00+05:30,United Kingdom
St Osyth,St Osyth,51.77798,1.049031,NO2,DEFRA,µg/m³,8,2024-03-11T13:30:00+05:30,United Kingdom
Eskdalemuir,Eskdalemuir,55.31531,-3.206111,NO2,DEFRA,µg/m³,3,2024-03-11T13:30:00+05:30,United Kingdom
Sibton,Sibton,52.2944,1.463497,O3,DEFRA,µg/m³,40,2024-03-11T13:30:00+05:30,United Kingdom
Glazebury,Glazebury,53.46008,-2.472056,O3,DEFRA,µg/m³,45,2024-03-11T13:30:00+05:30,United Kingdom
Fort William,Fort William,56.82266,-5.101102,O3,DEFRA,µg/m³,40,2024-03-11T13:30:00+05:30,United Kingdom
Wrexham,Wrexham,53.04222,-3.002778,PM2.5,DEFRA,µg/m³,18,2024-03-11T13:30:00+05:30,United Kingdom
Reading,Reading New Town,51.45309,-0.944067,O3,DEFRA,µg/m³,32,2024-03-11T13:30:00+05:30,United Kingdom
Sheffield,Sheffield Devonshire Green,53.378622,-1.478096,NO2,DEFRA,µg/m³,16,2024-03-11T13:30:00+05:30,United Kingdom
Derry,Derry Rosemount,55.002818000000005,-7.331179,NO2,DEFRA,µg/m³,16,2024-03-11T13:30:00+05:30,United Kingdom
Chepstow,Chepstow A48,51.638094,-2.678731,PM2.5,DEFRA,µg/m³,15,2024-03-11T13:30:00+05:30,United Kingdom
Glasgow,Glasgow High Street,55.860936,-4.238214,NO2,DEFRA,µg/m³,19,2024-03-11T13:30:00+05:30,United Kingdom
